time,B0001,B0002,B0003,B0004,B0005,B0006,B0007,B0008,B0009,B0010,B0011,B0012,B0013,B0014,B0015,B0016,B0017,B0018,B0019,B0020,B0021,B0022,B0023,B0024,B0025,B0026,B0027,B0028,B0029,B0030,B0031,B0032,B0033,B0034,B0035,B0036,B0037,B0038,B0039,B0040,B0041,B0042,B0043,B0044,B0045,B0046,B0047,B0048,B0049,B0050,B0051,B0052,B0053,B0054,B0055,B0056,B0057,B0058,B0059,B0060,B0061,B0062,B0063,B0064,B0065,B0066,B0067,B0068,B0069,B0070,B0071,B0072,B0073,B0074,B0075,B0076,B0077,B0078,B0079,B0080,B0081,B0082,B0083,B0084,B0085,B0086,B0087,B0088,B0089,B0090,B0091,B0092,B0093,B0094,B0095,B0096,B0097,B0098,B0099,B0100,B0101,B0102,B0103,B0104,B0105,B0106,B0107,B0108,B0109,B0110,B0111,B0112,B0113,B0114,B0115,B0116,B0117,B0118,B0119,B0120,B0121,B0122,B0123,B0124,B0125,B0126,B0127,B0128,B0129,B0130,B0131,B0132,B0133,B0134,B0135,B0136,B0137,B0138,B0139,B0140,B0141,B0142,B0143,B0144,B0145,B0146,B0147,B0148,B0149,B0150,B0151,B0152,B0153,B0154,B0155,B0156,B0157,B0158,B0159,B0160,B0161,B0162,B0163,B0164,B0166,B0167,B0168,B0169,B0170,B0171,B0172
2018-03-12,2957.895,5577.959,55892.17,83122.3,168405.95,115305.03,67853.695,59166.754,84903.01,84922.69,6265.569,929638.5,139244.0,56839.55,16378.577,32004.436,115040.95,17762.566,95206.03,1066029.1,51602.113,35645.05,18660.482,74897.62,47415.37,108991.26,16874.477,84508.055,76249.61,41963.156,16641.05,32641.08,40033.664,17691.418,66595.89,28655.133,29150.719,15726.594,7682.7427,1980.6888,20968.014,15630.888,2463.8237,15511.759,10832.913,21276.674,13949.659,8936.722,57395.52,33607.324,13051.306,1565559.8,54190.074,35608.703,46657.758,72560.484,49311.53,22645.436,112984.46,124674.22,61704.52,33295.53,23139.883,46483.957,13947.487,26568.125,172351.36,7899.209,98589.414,448772.5,23148.848,31635.068,21287.432,37198.93,15992.321,15472.087,13477.5205,18707.174,37279.773,35159.766,55139.043,29966.754,16245.017,44184.746,67638.44,49098.434,20957.084,117732.05,30710.562,60973.406,25216.082,41682.777,19555.955,7610.945,51549.11,57157.82,60430.53,48588.97,88025.64,23492.14,51825.047,11832.489,11856.503,15623.55,7197.973,9064.388,21209.86,17377.61,9269.173,8850.507,11451.331,13987.569,18023.994,18595.598,21598.047,39307.84,19263.432,226932.39,39341.83,26999.29,35630.883,85096.75,35643.727,183516.02,85637.73,15595.155,1305.9952,24565.264,20519.666,32793.81,451381.12,8278.29,45139.977,7553.0938,8328.517,12517.149,6438.68,6647.663,21600.36,3017.253,9170.142,69090.29,27350.67,9764.478,1470.267,132369.84,12581.086,10796.487,281406.6,63022.99,169457.31,44856.516,25649.012,14795.929,7526.529,11563.299,24571.945,50917.375,14997.064,8181.337,3557.1833,5664.57,6907.1353,0.0,6410.9136,368643.6,79437.67,210408.83,289975.34,81038.266,79290.17
2018-03-13,6930.152,5352.574,81078.46,118351.66,179982.47,115115.33,74135.04,69591.06,92952.305,86315.61,96731.81,397517.16,165005.05,50725.793,16752.863,40333.67,139506.75,63239.95,103948.04,1065133.9,55065.742,37768.434,19040.988,90385.555,57931.652,107990.24,17414.455,90706.44,75511.87,62640.164,16105.787,33091.797,36744.99,19646.1,59896.88,31657.7,27851.006,14868.478,8048.17,2055.585,20523.2,16137.664,2956.934,15850.841,18306.123,22177.514,17302.83,8270.48,60379.77,34443.48,12722.073,1566539.6,52668.332,27504.783,25537.795,49263.242,54823.42,36829.51,106968.164,92715.09,59144.02,31125.047,31968.473,33363.06,13195.412,25645.04,140902.17,7801.256,103330.13,451617.7,40826.594,32275.055,20844.143,37054.926,21241.293,14735.498,12898.207,19002.797,32776.285,36508.652,49866.574,34838.76,12941.646,41000.496,67268.1,49610.305,19733.012,121744.33,34022.332,55456.617,7420.3555,42214.598,19303.62,9687.841,56780.613,57119.625,43321.973,71650.32,449872.75,24645.625,51276.727,11583.293,11852.432,16063.294,7096.3433,7988.2944,15657.369,17043.477,8614.718,9050.356,10839.684,14123.2,17916.195,20134.752,22065.5,38541.72,19363.248,209137.42,35350.05,24530.31,35034.754,97183.35,36409.027,184563.48,62977.02,16316.571,1178.0459,23023.72,18901.42,40509.734,454207.22,7459.244,46861.547,7361.413,8328.049,12280.46,6583.218,3712.3198,22168.23,2771.9321,9042.192,78241.734,31099.338,10971.337,4079.261,39885.504,15190.9795,15670.346,418190.22,69392.87,193832.48,46436.93,20871.988,20627.355,7398.58,6384.364,24090.627,48393.29,27379.682,9151.449,3720.028,15882.578,7063.328,0.0,5190.6733,339249.28,96337.41,189261.88,336133.84,74861.914,117050.625
2018-03-14,5363.74,6035.5093,66535.24,100964.016,197969.05,113104.23,72416.34,61924.81,91367.79,96780.49,24646.729,697390.3,171536.1,55740.28,16738.752,43074.4,134657.0,62755.13,108900.625,1058418.2,50790.094,38090.84,19177.557,87226.33,58751.996,111968.57,17578.916,92481.81,76304.32,61186.85,16242.355,33447.06,39682.957,19396.19,89267.266,35118.906,32861.387,14842.017,7994.761,5039.5884,21585.639,15940.336,2472.439,15677.079,17226.336,21072.916,15661.076,8146.5845,51695.363,33038.203,12457.298,1567642.5,53689.77,29860.043,23678.84,77160.15,58827.188,32346.824,98169.16,120514.81,59269.645,19300.443,24092.078,29201.012,11988.055,25781.607,124540.98,7937.8213,112296.92,451801.84,23035.453,31553.898,20962.01,37191.484,15295.523,17054.242,12712.663,20489.28,35912.24,47606.68,48139.484,30405.422,14721.447,45679.926,68024.69,57741.2,19614.928,100092.03,27920.688,60738.98,26681.377,42107.13,19440.188,7890.21,53898.324,59682.68,52772.875,71963.76,173325.0,25757.146,57910.348,11496.604,12207.846,15632.168,7069.885,7508.334,15530.355,17880.494,8601.77,8845.61,11447.623,14096.738,18784.291,20591.852,22310.98,34885.703,19373.398,245811.5,36086.316,25137.484,37904.805,123127.21,52285.156,194855.52,80167.086,16206.608,1314.6115,14077.822,18583.262,35717.973,419102.66,7595.808,46177.79,7324.449,8364.078,12076.408,6814.737,4071.138,21960.65,2631.363,9430.02,80662.37,31207.014,12047.183,2392.6892,0.0,17958.457,15656.232,321254.4,67605.54,192317.0,48649.37,26090.902,14644.703,8094.144,8468.177,23623.559,64475.543,21272.414,9925.402,2088.6348,8126.4414,7900.4565,1151.7997,17181.238,312911.8,96241.914,186022.3,320266.28,81171.87,128916.53
2018-03-15,7025.958,6821.1934,78165.78,93412.83,179711.03,140996.02,70819.8,76962.63,89843.5,81379.45,21962.238,618478.4,172968.02,58269.902,18327.488,41767.156,135859.77,46847.367,96953.65,1054630.2,68247.6,43568.684,19106.676,113070.586,56585.586,119827.516,18305.69,93631.62,75496.24,67675.766,16459.492,34168.793,43637.746,19528.701,58275.715,33653.203,34442.598,16243.111,8167.3,3299.2864,21735.768,16688.898,3998.577,15158.624,17738.377,22566.197,16059.653,8704.523,61864.94,33400.305,13255.8,1565722.5,59470.453,18449.422,37271.48,46142.586,56801.043,32931.52,109629.68,94541.96,51502.586,34210.645,26752.188,31644.48,13367.9795,26298.893,93762.9,8210.912,99472.55,451765.6,42014.344,31077.172,21386.16,38201.277,14969.614,16531.889,13041.217,20462.816,38215.254,44848.62,58615.68,34439.492,15620.064,51259.85,72568.336,53047.086,20976.064,103146.945,36316.5,60326.52,23980.826,45326.094,116853.8,17228.871,57454.36,62823.98,55779.457,57519.38,237693.38,23461.69,55606.8,10734.989,12418.541,15538.548,8106.6196,7976.602,13476.445,17966.846,9594.84,9598.814,11522.824,12061.236,19096.484,19783.404,22394.32,39222.414,19241.887,270534.5,36414.617,26731.346,40255.14,113429.73,51223.445,207538.39,107046.69,15074.874,2421.7473,23555.229,19255.121,38306.277,454159.62,9270.602,49130.207,7624.4834,9467.954,11090.146,7825.6025,4116.1914,24359.816,3629.3892,10401.002,84086.96,28960.42,11388.281,3358.865,9097.37,21737.754,16880.953,380428.62,78445.375,201639.8,52872.777,28508.943,25206.592,7710.7983,13679.147,23016.525,66464.63,21330.025,11166.207,4672.9355,11122.499,8706.673,2746.8406,3223.8318,302095.4,97244.92,173744.44,357677.0,79143.77,128984.805
2018-03-16,5258.635,7412.0176,67982.414,53508.258,213079.97,124491.54,66587.06,71572.016,112712.39,81131.445,33826.266,861865.1,210677.5,54941.562,19858.041,45888.69,161639.1,43071.74,110114.3,1066753.6,60520.91,45371.453,22923.016,79153.68,70679.44,125953.43,21014.426,115211.13,80754.414,64978.125,19499.111,39588.36,52002.664,22720.02,61611.25,31940.13,37810.92,17942.68,12301.551,6641.273,25236.762,18696.438,5532.0776,17200.287,18236.252,23919.281,18274.012,10762.226,63112.113,38692.523,15257.548,1569219.0,71630.52,41360.375,36950.906,130328.54,63740.863,39705.53,120484.15,104598.36,54220.312,32238.434,31887.03,33741.566,16225.626,28345.014,162258.3,10417.915,100260.88,454530.7,26307.955,31375.154,23524.328,45076.168,18992.271,17122.762,15050.079,22214.227,44937.47,51407.2,69732.52,31262.89,17229.227,52727.68,70837.51,54838.26,23524.848,143554.33,35689.316,64194.59,27233.207,64127.266,22037.428,14454.714,60502.195,40015.29,44218.438,75114.35,132956.64,27239.906,62970.895,13610.864,16230.396,16724.27,9018.176,9550.391,18120.465,17991.473,10215.357,10148.15,13039.88,13794.848,20772.418,23304.92,23625.402,35518.13,21909.893,222507.38,32251.71,24797.637,39476.89,136117.12,79635.43,224289.67,98820.97,18172.777,4713.906,21494.127,22792.72,50343.188,421017.47,9770.473,57093.32,9536.879,11119.321,15185.728,8103.7773,5453.1064,33694.69,4583.875,12068.848,106858.09,42294.29,11818.388,4795.672,0.0,23554.049,19481.08,422145.44,86590.32,237000.62,61339.06,19081.271,19493.16,9802.759,10719.769,27436.63,50033.633,27445.686,11563.428,5381.441,13422.149,10346.5625,3241.3936,7820.4478,457369.72,125576.43,232679.27,319236.66,99612.91,106567.95
2018-03-17,15857.412,9076.438,91950.45,106755.266,241792.6,131254.64,124681.36,88135.2,133910.36,95830.73,35680.43,1360974.9,275874.16,133480.03,26610.06,70437.4,203555.33,187872.42,173279.78,1061556.0,68465.08,58699.273,30179.596,83285.93,70667.63,156260.69,26740.201,130261.414,117184.69,84734.68,25755.328,42775.33,64543.43,31492.82,129039.57,44129.656,37862.434,22201.646,13649.689,5550.93,31218.205,23739.205,9992.494,22598.658,28370.516,31621.582,22565.877,11103.391,86174.43,55170.15,18115.848,1688693.0,67629.76,49260.277,53547.707,113829.44,83607.23,64596.69,192614.11,157809.36,86819.57,53414.87,45568.395,41095.57,35993.08,36473.676,272633.8,11533.024,133826.61,450626.56,31859.611,42963.805,32571.404,50447.723,22758.633,22786.361,18710.684,30262.258,70937.734,67135.35,76969.96,42518.105,23149.465,40727.33,113606.36,44011.67,30819.45,215070.44,82266.445,84658.82,38356.094,79104.37,32484.328,36663.08,69215.39,80903.87,55531.812,88886.58,251292.6,34150.62,77733.43,23616.145,22461.078,28534.791,13048.334,12266.965,22077.879,28317.729,11091.496,13535.136,17657.055,15414.662,30811.398,22824.713,33354.215,85689.98,31403.256,76384.55,57127.895,67861.69,80837.31,206720.81,98110.15,291183.4,153609.64,32275.969,4079.9119,42795.125,36427.043,68092.79,416785.03,9922.947,66981.82,10333.539,11178.184,31198.51,9967.941,6376.6963,42236.81,5374.414,13156.984,122232.055,59171.973,16234.083,11878.356,11511.939,25823.271,23139.586,425335.44,110247.305,327510.12,70953.305,30581.787,27008.676,16570.57,22541.53,46175.84,87440.375,8920.22,13093.318,4659.5073,29341.645,19522.127,9815.768,7771.5713,553470.9,152520.4,1186025.6,533794.8,134658.7,123703.23
2018-03-18,7599.9595,8597.659,110126.805,97271.02,246537.23,124171.04,130683.414,78396.42,115211.02,94609.664,77331.54,988832.0,230747.83,118577.27,27260.998,63430.676,167878.16,131137.6,149864.34,1062196.6,65745.38,49900.19,28694.148,87555.32,79410.06,145734.62,27165.145,122029.3,104392.59,84564.35,26708.545,41773.566,62557.81,30737.078,118254.98,38350.336,37562.12,22208.068,10150.398,5187.4585,29390.297,24028.3,12642.152,22857.727,22440.068,29390.297,22176.385,10289.215,85293.35,49417.164,19767.555,1684274.6,76457.664,56116.99,43131.74,104909.14,74402.69,59768.34,171616.89,201790.75,73708.875,52642.656,37291.355,60276.348,27264.287,34855.797,149258.25,10743.747,122604.984,446311.03,61953.535,42050.625,31541.883,50004.973,21655.979,23555.0,18186.777,29372.205,72406.5,65825.016,86291.68,40485.242,23875.514,75277.59,85369.445,75585.71,31212.771,189942.31,69833.51,79202.234,21884.895,77139.22,32111.756,37735.67,72307.86,76980.13,85908.04,98929.945,231049.69,30773.932,69058.44,25121.316,20238.324,28546.688,10422.797,10060.658,22400.041,28155.299,9940.324,12121.99,17900.81,18213.725,29885.398,27023.53,32925.24,82649.12,31574.934,254021.81,70908.52,56039.824,63276.055,174116.16,41924.97,272566.72,115538.945,38703.246,3753.321,47462.64,39820.523,56440.258,448597.44,10377.205,64505.035,9632.832,10923.91,33129.88,8837.447,5383.2964,35265.797,4950.621,14472.279,101429.28,56713.438,17331.023,14432.633,96991.76,16804.336,23290.807,363847.62,97228.02,367393.3,56628.375,29066.875,20976.74,10494.301,15301.9,44934.15,71070.42,17134.695,12989.998,9406.407,28273.6,15461.766,7289.099,10995.387,526412.44,134145.03,415925.12,387999.1,211780.9,104918.734
2018-03-19,1842.3965,5577.959,69767.24,46660.38,171216.1,118992.65,67431.55,65205.777,73451.0,83902.84,35391.54,628466.4,153615.53,53488.08,16224.274,39043.203,124354.21,71766.33,89781.51,1057401.8,52147.44,39567.13,18216.559,107525.57,54509.586,109392.516,16874.477,84929.56,69942.99,54208.637,18221.002,34994.004,40168.414,18734.482,51742.367,32090.354,28401.72,15315.641,7682.7427,1980.6888,20524.09,16203.831,2463.8237,15617.217,15866.388,22143.982,15477.115,8037.409,50464.484,33160.555,12737.921,1565559.8,66186.93,31481.713,26081.74,66754.055,48093.71,27713.244,95407.54,132158.1,47888.977,31335.46,23139.883,47366.7,13000.934,25626.729,139042.47,7992.455,73405.73,448772.5,22316.26,29047.586,21232.87,40254.11,16866.492,15472.087,12301.658,20698.273,34524.35,45532.5,64094.363,28817.686,15341.288,43795.53,59197.95,48135.87,20365.44,116524.7,33432.92,59734.492,23148.068,45328.58,22713.094,14148.929,51741.734,54975.824,55583.574,61131.15,129800.86,24344.344,52884.562,11550.476,13118.556,15751.028,7085.095,11833.44,16949.807,17640.143,8405.356,8914.726,11556.798,12789.522,18211.664,20269.994,21301.008,38553.785,19171.195,254856.56,33646.445,23782.166,41115.887,95531.57,66935.02,189366.77,63742.76,15454.554,3533.0234,20962.629,20454.857,38228.953,416287.9,8278.29,45013.695,7170.956,8565.778,12676.758,6438.68,4071.7478,21461.195,2522.1921,9170.142,71169.72,29167.715,9764.478,2271.152,8706.503,12581.086,17528.227,369032.4,62255.934,166294.78,52024.1,20876.266,18597.918,8031.5366,11563.299,26101.357,49751.316,14997.064,10160.237,3771.1404,8093.6406,6779.652,0.0,7177.3306,262123.2,79628.94,179092.56,306478.5,114885.75,179855.62
2018-03-20,7284.595,5687.273,69660.04,41446.594,169887.06,121940.07,70066.96,59855.3,88455.625,77867.19,45507.97,723008.2,158705.56,57658.344,17098.207,39293.973,134859.44,67211.086,88623.95,1056506.5,52887.938,42700.945,19964.844,83989.46,59896.266,109854.27,17909.412,88149.71,80345.33,73782.27,17112.064,36447.863,40031.547,19597.08,76871.914,33166.87,27851.006,15408.338,8588.918,2055.585,20662.363,16435.836,2966.357,15985.199,13874.722,20619.137,16490.996,8173.043,57140.812,34939.426,13175.418,1566539.6,53441.383,32017.697,38091.156,54526.15,45925.34,32153.318,114307.805,127884.14,54442.17,32009.023,31968.473,17146.54,13876.331,24968.496,135967.31,8276.751,78895.73,451617.7,26886.21,25928.967,20938.12,39825.242,17085.438,16089.163,16635.977,20162.84,35137.945,38110.95,52495.297,31122.678,15308.293,45778.33,69353.445,46669.918,19452.865,126117.9,31705.283,59638.496,23163.557,40941.82,20989.605,14245.08,36839.535,64010.97,53298.58,62396.348,142566.52,24645.625,58279.957,11445.905,13103.483,14772.833,7333.606,10157.547,17085.438,17518.105,8622.638,8986.138,11555.882,13276.262,17910.281,23410.463,21180.93,38472.363,19934.191,290420.75,31411.338,24201.867,34249.758,113193.164,42011.113,195936.52,50701.348,14835.284,4081.1877,23332.969,19012.666,39151.22,454207.22,7459.244,48501.82,7739.434,8200.566,12075.621,6583.218,3712.3198,22568.928,3043.1047,9042.192,75010.62,30628.174,10192.378,2699.934,138000.0,25798.137,16320.628,481995.62,67214.305,189067.69,48079.2,21893.934,31600.166,7301.143,6384.364,23194.207,59497.746,28499.998,9651.334,3858.782,7705.3564,6775.357,0.0,5190.6733,319290.78,92243.86,191572.5,309268.3,80709.836,176921.95
2018-03-21,5718.1855,6416.4604,53008.715,76895.516,182795.19,132653.5,75578.17,46362.797,92340.62,88283.79,26102.404,558785.1,169545.28,58210.105,16889.432,40860.625,137763.1,66934.984,100695.67,1049790.9,53299.664,39344.84,20101.412,76145.484,61941.74,111749.93,17482.979,92961.3,82129.14,60646.94,18779.943,33196.273,38537.16,19648.975,70680.82,32983.668,29018.254,15381.876,7897.324,2192.1506,20194.34,15798.49,2786.2412,19741.945,16421.457,21849.936,15887.122,8244.021,67893.66,34660.7,13488.774,1567642.5,59499.21,32246.832,23678.84,93692.44,53106.555,34034.414,100705.95,114351.42,49826.73,32956.6,24092.078,23413.227,14720.566,24252.977,121160.625,9723.588,83636.7,451801.84,24950.03,30034.568,21210.406,39961.805,16958.424,17026.498,13389.291,23891.617,35419.742,38897.19,59546.67,29512.47,15976.324,35415.586,65283.7,49405.777,19589.434,125920.93,39596.062,60253.52,24207.29,44311.16,21608.914,5760.2524,45541.53,59521.85,51128.684,56096.863,160462.55,20404.588,48623.56,13925.477,13345.514,15614.213,7069.885,10070.455,15608.33,18259.807,9311.126,8864.721,11425.089,12898.691,18510.959,19298.195,21684.107,39227.887,19789.1,251319.83,35157.293,25074.453,40585.51,103581.21,58808.297,198781.3,58163.582,15064.623,3174.1982,22021.475,20089.44,42797.76,419102.66,7595.808,45644.918,7227.012,8239.693,13980.416,6545.7627,3799.967,24026.037,3017.9573,9430.02,78059.984,29337.244,9517.048,2342.1926,0.0,17958.457,10983.947,354279.84,69814.945,194530.81,51437.176,40639.12,32483.717,8331.407,8541.089,26824.572,50876.184,17289.18,9701.65,3450.1018,8037.6084,7801.9897,1151.7997,936.41705,272353.6,96730.04,207976.64,303698.88,199374.56,227940.02
2018-03-22,8495.899,5859.665,55480.555,49149.73,179783.66,118696.56,72797.59,45012.01,98052.2,88372.44,26693.885,749219.75,158294.56,53761.54,17590.9,41350.543,131696.33,73107.29,90989.75,1056499.6,45095.832,35177.82,21181.773,108413.62,59329.02,110886.52,18142.414,101095.57,76758.03,60590.453,18602.836,35792.027,42098.03,19555.861,52843.59,30753.55,33648.46,15855.907,8194.246,6146.722,22818.86,16836.66,3243.0725,15427.15,16763.084,22859.096,15222.011,9019.564,48560.848,34274.58,13230.472,1565722.5,61826.332,39294.535,37271.48,129265.11,53923.215,33001.27,113013.9,129918.05,53935.047,34210.645,26752.188,25102.773,13507.865,25335.871,115138.5,8308.35,87140.27,416672.38,25219.857,31472.018,22381.303,40971.6,17148.195,16531.889,13519.983,21187.463,37152.812,48688.06,52187.152,32972.652,15890.814,45399.49,70225.79,57628.52,21387.736,118197.18,36354.047,48694.508,27263.654,53998.7,21185.477,17360.936,49379.094,64586.473,64835.695,69707.875,63170.895,21721.31,42006.777,10949.629,13380.758,16418.97,8106.6196,9813.139,18065.564,18393.43,9498.57,8935.406,11604.621,12946.842,18529.86,19643.006,21587.326,37634.68,19451.59,269413.16,34283.258,26051.176,64315.465,137335.39,58790.26,204060.53,73498.39,15988.473,3590.977,23550.047,20581.885,43396.85,419066.4,9270.602,47440.465,8655.34,9571.748,11468.904,7826.916,4018.7542,24400.053,3805.6907,10285.893,90139.45,24640.316,10293.239,3367.6516,9097.37,21737.754,17297.967,170663.61,46367.258,199817.53,51184.98,22315.375,49519.617,8769.767,13752.06,24318.658,43236.46,10853.494,10780.926,4672.9355,10714.548,8706.673,2746.8406,11999.103,383825.4,97332.02,206289.23,263215.56,84125.32,167815.9
2018-03-23,5511.6006,7219.787,40435.586,52970.87,181802.52,132523.47,76866.01,62068.438,108008.766,96429.48,34068.977,1145460.0,177956.1,58941.08,20048.521,45778.12,154035.06,67454.38,103108.3,1058126.2,61959.074,35691.1,24854.309,83838.43,69853.695,117050.39,20624.818,112169.94,88772.03,65036.69,21945.463,41955.32,51377.766,22065.023,66832.86,37273.18,37673.613,18076.346,10106.635,3793.8364,29392.654,19075.197,5060.443,17269.234,15962.214,26165.041,19745.06,10192.461,64592.02,39110.734,14201.206,1569219.0,68182.16,39145.266,28816.33,122045.85,61961.25,38343.867,131781.08,111212.13,58547.273,36019.133,31887.03,37212.92,15880.551,28050.203,127699.48,11691.723,88728.945,454530.7,27481.773,4529.3115,22476.094,40595.797,19048.227,18897.736,14087.059,25084.676,36318.49,41183.637,61786.203,28936.178,18396.61,54188.51,71644.32,45835.785,25201.03,130696.02,39540.074,66856.45,27208.467,39130.355,23809.498,18267.193,49238.316,69261.64,51938.414,72643.17,135404.02,27449.734,43605.863,13721.337,15273.891,15415.154,9665.174,10853.65,18992.271,19747.746,9564.158,11312.102,13447.4795,15168.424,21164.605,20861.35,24339.76,46873.918,22276.084,234933.47,31538.695,27999.283,51163.91,136358.05,70432.38,219208.72,100644.78,17173.846,6003.9414,22133.895,35692.543,56799.13,456110.7,9770.473,53867.387,9389.469,10294.374,12158.3545,8180.5176,6510.6,33321.75,4853.6245,12129.982,106279.44,37934.93,10344.993,4808.8794,0.0,23554.049,18981.861,396473.3,86367.47,230711.44,68263.88,19493.273,35245.055,9223.845,10792.681,28400.52,29797.463,27445.686,11833.178,5381.441,13499.514,11169.893,3241.3936,9863.497,6023.1436,120000.29,214978.61,186390.67,192014.38,157742.66
2018-03-24,15857.412,9406.872,112567.49,68125.375,188680.95,152489.7,133606.88,70231.96,151165.73,103954.5,30221.053,1320474.6,254995.31,126533.64,26997.082,66048.09,198616.39,148174.16,181657.95,1052928.6,70167.79,48431.727,29434.535,83137.7,80811.0,159297.69,28682.16,146451.33,116812.3,85835.69,26182.516,44778.47,66524.37,30860.35,111852.49,46183.52,40038.85,22757.596,11009.719,5550.93,31996.234,25136.932,9877.252,22598.658,20711.373,30427.736,23924.336,10292.479,90838.195,55396.535,17171.604,1688693.0,73173.03,46837.414,30963.42,249500.77,110942.99,53646.047,181564.94,174310.66,81583.34,44757.777,45568.395,41671.906,29474.604,38032.457,243071.48,13680.036,151197.1,414882.97,33279.902,26731.076,26712.223,43580.188,21739.172,22731.36,18539.586,31299.57,63677.836,56724.86,79362.88,41076.41,23759.822,59354.508,118558.12,84641.0,30592.168,222929.8,80641.4,80955.234,40342.445,69962.305,31886.229,33501.203,72266.68,102347.266,83497.98,96725.29,184912.19,30383.658,68522.28,23891.504,14994.625,28953.828,13048.334,11390.729,23915.713,27898.691,11245.799,12632.66,18023.02,17995.729,27688.994,25797.537,32646.057,80100.99,30173.115,175564.42,50941.4,75205.664,75155.22,194341.92,117353.586,297859.34,169719.27,38940.395,6549.2075,44393.152,42689.19,62851.836,416785.03,9922.947,79677.74,9858.047,12051.468,29439.596,9386.027,6679.802,54298.035,6267.8984,14655.383,138420.67,67220.95,14819.204,11322.409,12136.531,23922.37,23064.383,481481.2,110828.26,336276.5,71808.8,31529.066,44248.176,17243.54,20226.443,45761.043,39681.79,8920.22,13139.572,3829.1199,30601.973,19644.574,9815.768,7913.6196,573622.5,190663.06,306325.3,408490.2,192135.73,79933.99
2018-03-25,9069.906,8525.489,124004.56,80185.11,180329.84,134760.22,127837.9,70118.43,121305.33,95190.6,41273.36,1049550.5,241607.9,130490.18,26769.049,64639.598,167263.02,167057.06,144089.02,1053569.2,72578.28,48069.055,28278.447,81131.445,80891.16,151670.66,27632.209,139445.84,110545.57,86409.44,27219.967,43487.227,64590.312,31890.533,113200.09,45603.504,41480.12,21784.791,10052.961,5187.4585,30873.887,24826.29,11273.357,23847.334,21101.32,30543.324,22749.314,9954.516,84061.89,48381.805,18876.57,1684274.6,73395.04,53905.63,44405.24,113453.24,73771.27,52321.27,175063.9,193540.27,78568.8,67765.31,37291.355,40046.28,27866.133,33705.465,276195.88,11782.407,127825.53,446311.03,34331.195,24873.846,32130.508,43137.44,21572.654,23480.654,15871.693,28035.883,72576.85,65767.96,79109.46,39336.17,24794.39,80128.43,82180.4,70003.35,31261.9,201191.73,76432.12,81234.27,40240.902,72611.2,32727.973,28014.172,61147.555,80727.516,87787.58,95523.336,230976.67,31712.621,74990.97,26533.166,19056.621,27179.775,11048.013,10060.658,23100.326,28124.219,14636.754,12614.188,18070.281,18760.63,29194.846,25830.213,32218.871,83354.71,32159.004,281890.78,67583.14,58906.81,64814.504,146364.83,66613.36,272340.03,112220.12,38711.324,6044.5635,47947.004,40563.74,55626.164,448597.44,10377.205,63596.043,10494.874,10828.955,32270.715,9517.738,6259.05,35917.906,5123.3276,14344.604,117868.695,57011.19,17941.395,13544.396,0.0,16804.336,25099.021,148119.05,100609.18,314440.84,70034.305,30050.59,19887.178,13431.66,15374.8125,45593.848,92149.39,20233.883,12881.533,13191.009,28719.67,15434.818,7289.099,7213.244,437602.88,142817.97,268419.47,428968.5,245520.39,101370.06
2018-03-26,3312.3376,5532.735,68001.09,98511.31,206560.47,126637.86,70602.29,59161.06,78474.72,81415.375,35499.652,791596.0,146099.42,57154.84,16224.274,15457.128,126865.95,64327.42,100519.7,1057401.8,50713.793,35835.047,20448.951,74897.62,56888.195,92398.945,16874.477,84007.086,70786.67,55862.23,17443.283,33330.875,36678.78,19144.19,61508.97,32288.371,28995.79,15512.28,8250.44,1980.6888,21060.893,16196.238,2989.405,15714.673,14721.17,21006.16,14622.614,8268.522,56906.44,33459.38,12913.573,1565559.8,52266.016,34735.61,44366.992,89798.79,53677.36,31746.273,76787.49,99129.41,61205.656,32285.06,23139.883,33471.902,13642.311,27243.213,153797.7,8089.895,93790.7,413679.28,23598.123,27668.775,19918.152,38219.914,16147.027,15666.107,12527.48,19055.896,32496.986,36632.887,56143.31,33302.844,15263.644,58056.348,65418.246,42991.72,19708.494,108197.31,31462.373,59734.492,26499.023,41906.133,20754.824,6281.9404,49339.066,55487.16,82818.23,61815.98,155392.08,22473.562,51669.676,11595.228,11939.946,13937.622,6960.7104,12101.638,16949.807,18597.865,10459.007,8635.092,11214.069,12789.522,18184.46,20145.334,21598.047,40095.535,19358.016,346447.78,33470.887,25994.322,39151.504,94842.36,56940.74,186495.34,55885.6,16540.45,4153.4346,21534.885,19779.9,43763.64,416287.9,8921.864,39855.945,7218.394,8457.313,12364.715,6492.318,3956.7087,22456.768,2522.1921,8572.866,71156.55,27052.23,10479.272,3430.8132,132369.84,12581.086,17379.504,397114.62,62540.523,164445.3,48042.18,30568.191,30353.707,7452.2603,11636.211,23287.818,60470.812,14997.064,9779.284,923.6997,9690.779,6806.5996,0.0,5010.149,347322.94,82801.086,178675.77,238824.53,102863.69,133465.86
